"id","bpm","uri","permalink_url","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","genre_7","genre_8","genre_9","genre_10","genre_11","genre_12","valence","arousal"
83831,0.880,"https://api.soundcloud.com/tracks/11111385","http://soundcloud.com/fresh-meat-records/giovanni-damico-funkool",0,0,0,0,0,0,1,0,0,0,0,0,-0.25,0.75
83836,0.917,"https://api.soundcloud.com/tracks/11111075","http://soundcloud.com/fresh-meat-records/giovanni-damico-way-out",0,0,0,0,0,0,1,0,0,0,0,0,-0.25,0.75
84141,0.895,"https://api.soundcloud.com/tracks/11209697","http://soundcloud.com/marty-the-vampire/long-way-from-home-by-marty",0,0,0,0,0,0,0,0,0,0,1,0,-1.00,-0.25
84411,1.128,"https://api.soundcloud.com/tracks/11256267","http://soundcloud.com/rsbeat1/dont-say-you-dont-remember",0,0,0,0,0,0,0,0,0,1,0,0,0.50,0.75
84988,0.962,"https://api.soundcloud.com/tracks/11419732","http://soundcloud.com/paulhuykoff/perverted-mutant0-infected-relations-original-mix",0,0,0,0,0,0,0,0,0,0,1,0,-0.75,-0.50
85272,1.128,"https://api.soundcloud.com/tracks/11463178","http://soundcloud.com/rsbeat1/dont-say-you-dont-dub-clash",0,0,0,0,0,0,0,0,0,1,0,0,0.50,0.75
85870,0.808,"https://api.soundcloud.com/tracks/11605970","http://soundcloud.com/saijin_naib/03-ghostly-choir",0,1,0,0,0,0,0,0,0,0,0,0,1.00,-0.25
86363,0.847,"https://api.soundcloud.com/tracks/11776268","http://soundcloud.com/jackdapantyrip/new3-a5",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
86431,1.308,"https://api.soundcloud.com/tracks/11771640","http://soundcloud.com/pyrogliffix/pyrogliffix-felinestep",0,0,0,0,0,0,0,0,1,0,0,0,-0.50,0.75
87070,1.278,"https://api.soundcloud.com/tracks/11912171","http://soundcloud.com/musicalmuppet/make-a-u-turn",0,0,0,0,0,0,0,0,1,0,0,0,0.25,-1.00
87700,0.519,"https://api.soundcloud.com/tracks/12137499","http://soundcloud.com/duvid/jellatin-hat",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
87780,1.053,"https://api.soundcloud.com/tracks/12130993","http://soundcloud.com/joshbates/candles",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
88265,0.752,"https://api.soundcloud.com/tracks/12220823","http://soundcloud.com/forellefuersubmarinea/ohne-worte",0,0,0,0,1,0,0,0,0,0,0,0,-0.75,-0.50
88497,1.053,"https://api.soundcloud.com/tracks/12268411","http://soundcloud.com/johncaza/break-me",1,0,0,0,0,1,0,1,0,1,0,0,1.00,0.25
88847,1.053,"https://api.soundcloud.com/tracks/12379882","http://soundcloud.com/thenerveagents/sarin-sub-class",0,0,0,0,0,0,0,0,0,1,0,0,-0.50,0.75
89123,0.936,"https://api.soundcloud.com/tracks/12497466","http://soundcloud.com/gabrielgreen/summer-prep",0,0,0,0,0,0,1,0,0,0,0,0,1.00,-0.25
89740,0.985,"https://api.soundcloud.com/tracks/12637447","http://soundcloud.com/lbsand/lb-sand-cold-thing-knowing",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
89793,0.774,"https://api.soundcloud.com/tracks/12633237","http://soundcloud.com/nicoheins/tucuman",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
90239,1.361,"https://api.soundcloud.com/tracks/12738861","http://soundcloud.com/eatme/ques",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
90977,1.053,"https://api.soundcloud.com/tracks/12959672","http://soundcloud.com/lj-florian/farmer-don-folkstep",0,0,0,0,0,0,0,0,0,0,0,1,1.00,0.25
91189,0.902,"https://api.soundcloud.com/tracks/13006789","http://soundcloud.com/djmario/mari0-fugleskrangel-original",0,0,0,0,0,0,0,1,0,0,0,0,0.50,0.75
91930,0.902,"https://api.soundcloud.com/tracks/13237617","http://soundcloud.com/byunjoe/stay-calm",0,0,0,0,0,0,0,0,0,0,1,0,0.25,-1.00
92292,1.308,"https://api.soundcloud.com/tracks/13337852","http://soundcloud.com/alert-dnb/reptus",0,0,0,0,0,0,0,0,1,0,0,0,0.25,1.00
92421,1.083,"https://api.soundcloud.com/tracks/13330377","http://soundcloud.com/istari-lasterfahrer/the-map-is-not-the-territory",0,0,0,0,0,0,0,0,0,1,0,0,1.00,-0.25
93368,0.977,"https://api.soundcloud.com/tracks/13607766","http://soundcloud.com/erasedtapes/rival-consoles-s-p-k-r-s",0,0,0,0,0,0,0,0,0,0,1,0,-0.25,0.25
94217,0.902,"https://api.soundcloud.com/tracks/13812624","http://soundcloud.com/evewhite/eve-white-the-duke",0,0,0,0,0,0,0,1,0,0,0,0,1.00,-0.25
94479,1.053,"https://api.soundcloud.com/tracks/13865214","http://soundcloud.com/german-bass/german-bass-t-rex-final",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
94483,0.440,"https://api.soundcloud.com/tracks/13864975","http://soundcloud.com/davin-harris/pondering-the-funeral-costs",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
94869,1.053,"https://api.soundcloud.com/tracks/13980388","http://soundcloud.com/prof-dubble/power",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
95077,0.827,"https://api.soundcloud.com/tracks/14030627","http://soundcloud.com/irion-da-ronin/iriondaronin-falling-asleep",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
95219,0.925,"https://api.soundcloud.com/tracks/14082063","http://soundcloud.com/carloscontreras/carloscontreras-the-angel-and-the-dog",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
95732,0.902,"https://api.soundcloud.com/tracks/14247375","http://soundcloud.com/randheer/gaelic-voyage",0,0,1,0,0,0,0,0,0,0,0,0,-0.25,1.00
96339,0.947,"https://api.soundcloud.com/tracks/14421248","http://soundcloud.com/retchid/sax-grinder-original-mix",0,0,0,0,0,0,0,1,0,0,0,0,-1.00,-0.25
97426,0.977,"https://api.soundcloud.com/tracks/14693565","http://soundcloud.com/erasedtapes/rival-consoles-eve",0,0,0,0,0,0,0,0,0,0,1,0,-0.25,-0.25
97597,0.902,"https://api.soundcloud.com/tracks/14756141","http://soundcloud.com/black-autumn/hexagon-transitions-incomplete",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
97971,0.902,"https://api.soundcloud.com/tracks/14863376","http://soundcloud.com/6reenlight/4-to-the-floor-original-mix",0,0,0,0,0,0,0,1,0,0,0,0,0.50,-0.75
98495,0.932,"https://api.soundcloud.com/tracks/15040464","http://soundcloud.com/cibicaldi-records/call-me-baby-mrfew-sandro-s",0,0,0,0,0,0,1,0,0,0,0,0,0.50,-0.75
99127,1.128,"https://api.soundcloud.com/tracks/15218467","http://soundcloud.com/digitalbil/we-are-waiting-5-13-2011",0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.50
99499,1.353,"https://api.soundcloud.com/tracks/15329223","http://soundcloud.com/tonyzeta/la-6-me-semaine",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
100609,1.053,"https://api.soundcloud.com/tracks/15632919","http://soundcloud.com/fatpucker/fatpucker-stress-orignal-mix",0,0,0,0,0,0,0,0,0,1,0,0,-0.75,0.50
100709,1.090,"https://api.soundcloud.com/tracks/15692445","http://soundcloud.com/braxtek/trash-hazard",0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.50
100856,0.932,"https://api.soundcloud.com/tracks/15681427","http://soundcloud.com/gabrielhagenfors/love-amazing",0,0,0,0,1,0,0,0,0,0,0,0,-1.00,-0.25
100875,0.602,"https://api.soundcloud.com/tracks/15750540","http://soundcloud.com/coreykoehlermusic/take-this-ring",0,0,0,0,0,0,0,0,0,0,0,1,1.00,0.25
100917,0.526,"https://api.soundcloud.com/tracks/15747230","http://soundcloud.com/aurastore/finally-still",0,1,0,0,0,0,0,0,0,0,0,0,0.25,-1.00
101531,1.293,"https://api.soundcloud.com/tracks/15937358","http://soundcloud.com/heavenlapse/cloud-factory-final",0,0,0,0,0,0,0,0,1,0,0,0,0.25,-1.00
101639,1.053,"https://api.soundcloud.com/tracks/15929626","http://soundcloud.com/zakrush/zak-rush-the-calm-before-the",0,0,0,0,0,0,0,0,0,1,1,0,0.25,-1.00
101936,0.827,"https://api.soundcloud.com/tracks/16059340","http://soundcloud.com/user3892479/set-setting",0,1,0,0,0,0,0,0,0,0,0,0,-0.75,-0.75
102734,1.090,"https://api.soundcloud.com/tracks/16292576","http://soundcloud.com/omnitica/goodbye-feat-paulina-westlund",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
103456,0.602,"https://api.soundcloud.com/tracks/16470352","http://soundcloud.com/zirds/zirds-four",0,1,0,0,0,0,0,0,0,0,0,0,0.25,-1.00
103482,0.301,"https://api.soundcloud.com/tracks/16535356","http://soundcloud.com/aurastore/exploration",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
103529,0.639,"https://api.soundcloud.com/tracks/16531425","http://soundcloud.com/absolune/younger-planet-writer",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
103864,1.053,"https://api.soundcloud.com/tracks/16655967","http://soundcloud.com/vomitous/highest-key-of-illuminati",0,0,0,0,0,0,0,0,0,1,0,0,-0.75,-0.50
104453,1.053,"https://api.soundcloud.com/tracks/16853083","http://soundcloud.com/dbox-records/futur-arles-taj-mahal-ep",0,0,0,0,0,0,0,0,0,1,0,0,0.25,-1.00
104879,1.008,"https://api.soundcloud.com/tracks/16969637","http://soundcloud.com/zirds/zirds-time",0,1,0,0,0,0,0,0,0,0,0,0,0.25,-1.00
104979,0.962,"https://api.soundcloud.com/tracks/16961949","http://soundcloud.com/phasedifferencemusic/phase-difference-bandit-1",0,0,0,0,0,0,0,1,0,0,0,0,1.00,0.25
105360,0.812,"https://api.soundcloud.com/tracks/17083578","http://soundcloud.com/snikkersmusic/seeing-you",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
106002,0.902,"https://api.soundcloud.com/tracks/17283719","http://soundcloud.com/onef/deepsea-sadnessofmariner",0,1,0,0,0,0,0,0,0,0,0,0,-1.00,-0.25
106206,1.053,"https://api.soundcloud.com/tracks/17347569","http://soundcloud.com/tombissett/keepingwatsonhappy",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
107413,0.496,"https://api.soundcloud.com/tracks/17723545","http://soundcloud.com/trifonic/terminal-b",0,0,0,0,0,0,0,0,0,0,1,0,1.00,-0.25
107415,0.496,"https://api.soundcloud.com/tracks/17723411","http://soundcloud.com/trifonic/terminal-a",0,0,0,0,0,0,0,0,0,0,1,0,1.00,-0.25
107428,0.722,"https://api.soundcloud.com/tracks/17722716","http://soundcloud.com/trifonic/sooner-or-later",0,0,0,0,0,0,0,0,0,0,1,0,1.00,-0.25
107440,0.887,"https://api.soundcloud.com/tracks/17722364","http://soundcloud.com/trifonic/transgenic",0,0,0,0,0,0,0,0,0,0,1,0,1.00,-0.25
107890,1.053,"https://api.soundcloud.com/tracks/17910652","http://soundcloud.com/dubnut/a-place-for-us",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
108058,1.278,"https://api.soundcloud.com/tracks/17976505","http://soundcloud.com/somethingdeep/01-hijaq-making-you-sad-and",0,0,0,0,0,0,0,0,0,0,1,0,-1.00,-0.25
108246,0.714,"https://api.soundcloud.com/tracks/18044020","http://soundcloud.com/p_k_hurst/my-prozac-life-mix2",0,0,0,0,0,0,0,0,0,0,1,0,-0.75,-0.50
108804,1.331,"https://api.soundcloud.com/tracks/18164619","http://soundcloud.com/mutant-fish-records/protocol-7-ocean-tide",0,0,0,0,0,0,0,0,1,0,0,0,0.50,-0.75
108881,1.053,"https://api.soundcloud.com/tracks/18237451","http://soundcloud.com/offwhitepegasus/jonesin",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
108906,1.278,"https://api.soundcloud.com/tracks/18235237","http://soundcloud.com/stranjah/cry-4-u-hospital-records",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
109204,1.331,"https://api.soundcloud.com/tracks/18279740","http://soundcloud.com/mutant-fish-records/protocol-7-desert-sand",0,0,0,0,0,0,0,0,1,0,0,0,0.50,-0.75
109253,0.977,"https://api.soundcloud.com/tracks/18345997","http://soundcloud.com/sam-bongiovanni/mello-melodi",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
109505,0.917,"https://api.soundcloud.com/tracks/18401506","http://soundcloud.com/wallystryk/wally-stryk-malbec-original-1",0,0,0,0,0,0,1,0,0,0,0,0,1.00,-0.25
109519,0.917,"https://api.soundcloud.com/tracks/18400357","http://soundcloud.com/wallystryk/wally-stryk-malbec-original",0,0,0,0,0,0,1,0,0,0,0,0,1.00,-0.25
109694,0.752,"https://api.soundcloud.com/tracks/18466382","http://soundcloud.com/lush-lounge-records/the-blue-wonder-compass",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
109981,1.015,"https://api.soundcloud.com/tracks/18525809","http://soundcloud.com/b9music/benign-bastard-caloura",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
110113,1.316,"https://api.soundcloud.com/tracks/18601894","http://soundcloud.com/theaudiosyndicate/shaolin-killer-hq-free",0,0,0,0,0,0,0,0,1,0,0,0,0.50,-0.75
110284,0.692,"https://api.soundcloud.com/tracks/18671255","http://soundcloud.com/microtrauma/microtrauma-emilia-ambient",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
110449,0.782,"https://api.soundcloud.com/tracks/18728402","http://soundcloud.com/flairgun/canon-in-d-free320download",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
110886,1.053,"https://api.soundcloud.com/tracks/18848494","http://soundcloud.com/otroublesomeo/gecko-falling-break-clip",0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.50
111761,1.090,"https://api.soundcloud.com/tracks/19114326","http://soundcloud.com/mitchie-dj/mitchie-dj-krezip-tribute",0,0,0,0,1,0,0,0,0,0,0,0,1.00,0.25
111985,1.053,"https://api.soundcloud.com/tracks/19170238","http://soundcloud.com/eracen/sunlight-at-20-leagues",0,1,0,0,0,0,0,0,0,0,0,0,0.25,-1.00
113567,1.053,"https://api.soundcloud.com/tracks/19694604","http://soundcloud.com/meadowz/clouds",0,0,0,0,0,0,0,0,0,0,1,0,-1.00,-0.25
113984,0.639,"https://api.soundcloud.com/tracks/19835436","http://soundcloud.com/soundwithsoul/crazy-night-riddim",0,0,0,0,1,1,0,0,0,0,0,0,-1.00,-0.25
113997,0.962,"https://api.soundcloud.com/tracks/19834421","http://soundcloud.com/les-limaces/les-limaces-smoked-beat",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
114216,1.075,"https://api.soundcloud.com/tracks/19992703","http://soundcloud.com/homeworx-music/system-panic-pixelated-clip",0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.50
114340,0.962,"https://api.soundcloud.com/tracks/19982548","http://soundcloud.com/djtouch-3/djtouch-sunrise-in-xhiang",0,0,0,0,0,0,0,0,0,0,1,0,-1.00,-0.25
114494,1.053,"https://api.soundcloud.com/tracks/20052129","http://soundcloud.com/morbidelixir/morbid-elixir-for-you-original",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
115517,1.053,"https://api.soundcloud.com/tracks/20380250","http://soundcloud.com/mrju/d17-the-new-old-order",0,0,0,0,0,0,0,0,0,1,0,0,0.75,0.50
115642,0.962,"https://api.soundcloud.com/tracks/20458375","http://soundcloud.com/freeyourlife/letshavesax",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
115785,1.128,"https://api.soundcloud.com/tracks/20444085","http://soundcloud.com/user2084228/happy-happy",0,0,0,0,1,0,0,0,0,0,0,0,1.00,0.25
115957,0.526,"https://api.soundcloud.com/tracks/20516055","http://soundcloud.com/dj-hamilton/so-far-away-mastered",0,0,0,0,0,0,0,0,0,1,0,0,0.50,0.75
116688,0.639,"https://api.soundcloud.com/tracks/20789742","http://soundcloud.com/resnikmusicgroup/ben-anderson-all-american",0,0,0,1,0,0,0,0,0,0,0,0,-1.00,-0.25
116798,1.038,"https://api.soundcloud.com/tracks/20867149","http://soundcloud.com/timwalbrecht/tim-albrecht-wheres-my-cat",0,0,0,0,0,0,0,0,0,1,1,0,1.00,0.25
117590,1.278,"https://api.soundcloud.com/tracks/21053901","http://soundcloud.com/section8recordings/wint-er-the-end-original-mix",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
118117,0.940,"https://api.soundcloud.com/tracks/21265196","http://soundcloud.com/joyserene/the-attraction",0,0,0,0,0,0,0,0,0,0,1,0,0.75,-0.50
118123,1.000,"https://api.soundcloud.com/tracks/21264650","http://soundcloud.com/redstripe24/redstripe24-past-tense-one",0,0,0,0,1,0,0,0,0,0,0,0,-0.25,1.00
118169,0.962,"https://api.soundcloud.com/tracks/21261760","http://soundcloud.com/joyserene/celebrate-the-silence",0,0,0,0,0,0,0,0,0,0,1,0,0.75,-0.50
118260,0.962,"https://api.soundcloud.com/tracks/21344337","http://soundcloud.com/anauel/anauel-walk-on-by",0,0,0,0,0,0,0,0,0,0,1,0,-1.00,-0.25
118582,1.008,"https://api.soundcloud.com/tracks/21406237","http://soundcloud.com/timelayer/motion-pictures-in-my-mind",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
118979,1.278,"https://api.soundcloud.com/tracks/21538823","http://soundcloud.com/dopegum/second-chance",0,1,0,0,0,0,0,0,0,0,0,0,0.25,-1.00
119292,1.103,"https://api.soundcloud.com/tracks/21679839","http://soundcloud.com/fidelium/fidelium-streetlight-daydream-single",0,0,0,0,0,0,0,0,0,0,1,0,0.50,0.75
119362,1.053,"https://api.soundcloud.com/tracks/21673198","http://soundcloud.com/greenjah/greenjah-intense-djinn",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
119630,1.053,"https://api.soundcloud.com/tracks/21823153","http://soundcloud.com/unbearable/set-it-on-fire",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
120155,0.865,"https://api.soundcloud.com/tracks/21959532","http://soundcloud.com/dominik-brown/rain",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
120686,1.053,"https://api.soundcloud.com/tracks/22163993","http://soundcloud.com/andystorm18/andystorm18-happyness",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
121070,1.323,"https://api.soundcloud.com/tracks/22322394","http://soundcloud.com/kai-drum/kai-realities",0,0,0,0,0,0,0,0,1,0,0,0,0.50,-0.75
121087,0.662,"https://api.soundcloud.com/tracks/22320075","http://soundcloud.com/timelayer/timelayer-indian-summer",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
121458,1.053,"https://api.soundcloud.com/tracks/22471939","http://soundcloud.com/sollabong/sollabong-flutter",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
121547,1.068,"https://api.soundcloud.com/tracks/22463617","http://soundcloud.com/cixxxj/cixxx-j-outlook-festival-2011-free-download-dubstep-funky",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
121573,1.053,"https://api.soundcloud.com/tracks/22461119","http://soundcloud.com/broken-beats/broken-beats-infection",0,0,0,0,0,0,0,0,0,1,0,0,-0.25,1.00
121635,1.053,"https://api.soundcloud.com/tracks/22538349","http://soundcloud.com/e-mission/sway",0,0,0,0,0,0,0,0,0,1,0,0,0.25,-1.00
122577,1.053,"https://api.soundcloud.com/tracks/22827009","http://soundcloud.com/nealthomasdotdj/i-feel-alive",0,0,0,0,1,0,0,0,0,0,0,0,-1.00,-0.25
122933,0.925,"https://api.soundcloud.com/tracks/22988141","http://soundcloud.com/jahm4n/jah-love-original-mix",0,0,0,0,0,0,1,0,0,0,0,0,1.00,0.25
123089,1.053,"https://api.soundcloud.com/tracks/23058239","http://soundcloud.com/spik311/the-sunset",0,0,0,0,0,0,0,0,1,0,0,0,0.50,-0.75
123390,0.872,"https://api.soundcloud.com/tracks/23207947","http://soundcloud.com/acasual/still-got-it",0,0,0,0,0,0,1,0,0,0,0,0,0.50,0.75
123713,0.812,"https://api.soundcloud.com/tracks/23274583","http://soundcloud.com/sevenoctaves/seven-octaves-with-emanuele-1",0,0,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
123961,1.053,"https://api.soundcloud.com/tracks/23347231","http://soundcloud.com/kikaruu/kikaruu-cold",0,0,0,0,0,0,0,0,0,1,0,0,1.00,-0.25
124304,0.662,"https://api.soundcloud.com/tracks/23500480","http://soundcloud.com/zincbeats/natel-withoutyou",0,0,0,0,0,1,0,0,0,0,0,0,-0.75,0.50
124305,0.662,"https://api.soundcloud.com/tracks/23500479","http://soundcloud.com/zincbeats/agentsasco-stillacarryon",0,0,0,0,0,1,0,0,0,0,0,0,-0.75,0.50
124309,0.662,"https://api.soundcloud.com/tracks/23500475","http://soundcloud.com/zincbeats/ioctane-keeponwalkin",0,0,0,0,0,1,0,0,0,0,0,0,-0.75,0.50
124843,0.902,"https://api.soundcloud.com/tracks/23713774","http://soundcloud.com/rick_baker/middle-western",0,1,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
125155,1.023,"https://api.soundcloud.com/tracks/23779728","http://soundcloud.com/tgm85/tgm85-and-milena-tomic",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
125549,1.278,"https://api.soundcloud.com/tracks/23934212","http://soundcloud.com/djkrankhoff/dj-krankhoff-psychonaught",0,0,0,0,0,0,0,0,1,0,0,0,1.00,0.25
125713,1.278,"https://api.soundcloud.com/tracks/24011874","http://soundcloud.com/section8recordings/hostage-goats-head-original",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
126277,0.853,"https://api.soundcloud.com/tracks/24217571","http://soundcloud.com/acasual/blue",0,0,0,0,0,0,1,0,0,0,0,0,0.50,0.75
128222,1.053,"https://api.soundcloud.com/tracks/24947019","http://soundcloud.com/alerttm/disguise-the-limit",0,0,0,0,0,0,0,0,0,1,0,0,0.25,1.00
128533,1.308,"https://api.soundcloud.com/tracks/25013374","http://soundcloud.com/dnationb/level-up",0,0,0,0,0,0,0,0,1,0,0,0,1.00,0.25
129338,0.902,"https://api.soundcloud.com/tracks/25315506","http://soundcloud.com/fireworx/dreaming-so-slow",0,1,0,0,0,0,0,0,0,0,0,0,0.50,-0.75
129389,0.451,"https://api.soundcloud.com/tracks/25406207","http://soundcloud.com/explosions-2/memories",1,0,0,0,0,0,0,0,0,0,0,0,-1.00,-0.25
129618,0.865,"https://api.soundcloud.com/tracks/25485383","http://soundcloud.com/sleazydeep/rob-made-the-way-i-see",0,0,0,0,0,0,0,1,0,0,0,0,-1.00,-0.25
129795,0.827,"https://api.soundcloud.com/tracks/25562066","http://soundcloud.com/kragt/and-then-i-wake-up",0,0,1,0,0,0,0,0,0,0,0,0,-1.00,-0.25
130097,0.872,"https://api.soundcloud.com/tracks/25621114","http://soundcloud.com/klemmentine/dat-bass",0,0,0,0,0,0,0,0,0,0,1,0,0.75,0.50
130305,1.053,"https://api.soundcloud.com/tracks/25693389","http://soundcloud.com/poolotronix/pltrnx-hey-you-happy-halloween",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
130360,0.857,"https://api.soundcloud.com/tracks/25688883","http://soundcloud.com/narcotic-puppeteers/the-isolationist",0,0,0,0,0,0,0,0,0,0,1,0,-0.75,-0.50
130454,0.947,"https://api.soundcloud.com/tracks/25774475","http://soundcloud.com/nooky/nooky-lisle-something",0,1,0,0,0,0,0,0,0,0,1,0,0.50,-0.75
130483,1.203,"https://api.soundcloud.com/tracks/25772381","http://soundcloud.com/southerntrax/jazzstep-part-2",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
130682,1.053,"https://api.soundcloud.com/tracks/25853163","http://soundcloud.com/mitis/mitis-written-emotions-free",0,0,0,0,0,0,0,0,0,1,0,0,1.00,0.25
131078,1.053,"https://api.soundcloud.com/tracks/26015709","http://soundcloud.com/section8recordings/quentin-hiatus-interim",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
131081,1.053,"https://api.soundcloud.com/tracks/26015634","http://soundcloud.com/section8recordings/quentin-hiatus-red-water",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
131490,1.053,"https://api.soundcloud.com/tracks/26159550","http://soundcloud.com/splext/hidden-agenda-splext",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-1.00
131567,0.677,"https://api.soundcloud.com/tracks/26153177","http://soundcloud.com/piotrcielecki/terrahill-morning",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
131756,1.053,"https://api.soundcloud.com/tracks/26225935","http://soundcloud.com/alerttm/monstrosity",0,0,0,0,0,0,0,0,0,1,0,0,0.25,1.00
132339,0.451,"https://api.soundcloud.com/tracks/26473040","http://soundcloud.com/adzentmusic/the-wide-open",0,1,0,0,0,0,0,0,0,0,0,0,0.25,-1.00
132573,0.902,"https://api.soundcloud.com/tracks/26646619","http://soundcloud.com/kryptonaut/blackbird",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
132596,1.053,"https://api.soundcloud.com/tracks/26645080","http://soundcloud.com/djbackflip/dj-snoopy-do-you-feel-left",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
132683,0.932,"https://api.soundcloud.com/tracks/26638189","http://soundcloud.com/fhernando/anthony-jones",0,0,0,0,0,0,0,1,0,0,0,0,-1.00,-0.25
132810,0.564,"https://api.soundcloud.com/tracks/26714828","http://soundcloud.com/resnikmusicgroup/kinsey-sadler-sometimes-i",0,0,0,1,0,0,0,0,0,0,0,0,-1.00,-0.25
132834,0.632,"https://api.soundcloud.com/tracks/26713265","http://soundcloud.com/resnikmusicgroup/dj-miller-between-sundays",0,0,0,1,0,0,0,0,0,0,0,0,0.50,0.75
132853,0.752,"https://api.soundcloud.com/tracks/26711840","http://soundcloud.com/grecomusic/big-bad-wolf-ft-svensax",0,0,0,0,0,0,0,0,0,0,1,0,-1.00,-0.25
132999,1.053,"https://api.soundcloud.com/tracks/26787532","http://soundcloud.com/section8recordings/partyson-voltage-clip",0,0,0,0,0,0,0,0,0,1,0,0,-1.00,-0.25
133036,1.278,"https://api.soundcloud.com/tracks/26784345","http://soundcloud.com/section8recordings/xphouriah-straight-face-clip",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
133069,0.902,"https://api.soundcloud.com/tracks/26782012","http://soundcloud.com/rbenninger/moments",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
133266,1.278,"https://api.soundcloud.com/tracks/26862944","http://soundcloud.com/section8recordings/quentin-hiatus-anti",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
133273,1.278,"https://api.soundcloud.com/tracks/26862393","http://soundcloud.com/section8recordings/john-black-push-clip",0,0,0,0,0,0,0,0,1,0,0,0,-1.00,-0.25
133597,0.947,"https://api.soundcloud.com/tracks/27033885","http://soundcloud.com/ice-girl/ice-girl-dreams",0,0,0,0,0,0,1,0,0,0,0,0,-1.00,-0.25
133858,0.752,"https://api.soundcloud.com/tracks/27114594","http://soundcloud.com/moebiuss/bitches-like-mayonnaise",0,0,0,0,0,0,0,0,0,1,0,0,0.50,-0.75
134898,0.902,"https://api.soundcloud.com/tracks/27522234","http://soundcloud.com/fuzzy-empire/bored-til-death",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
135011,1.030,"https://api.soundcloud.com/tracks/27617361","http://soundcloud.com/muri-official/dance-with-you-tonight",0,0,0,0,1,0,0,0,0,0,0,0,1.00,0.25
135734,0.902,"https://api.soundcloud.com/tracks/27852206","http://soundcloud.com/crax/bright-light",0,0,0,0,0,0,0,0,0,0,1,0,1.00,0.25
